,index_party,sent
1270,1270,Bundestagswahlprogramm 2021 BÜNDNIS 90 / DIE GRÜNEN 89  Zur Finanzierung dieser nachhaltigen Ausgaben setzen wir auf grüne Anleihen.
1271,1271,Mit dem Gender Budgeting erreichen wir eine konsequente Berücksichtigung und Einbeziehung von Gleichstellungsaspekten bei finanzund haushaltspolitischen Entscheidungen.
1272,1272,Das macht den Haushalt gerechter.
1273,1273,Durch die Gestaltung des Bundeshaushaltes nach den Grundsätzen der doppelten Buchführung machen wir ihn transparenter und generationengerechter.
1274,1274,"Unser Steuersystem wollen wir schrittweise so umbauen, dass Umweltbelastung und Ressourcenverbrauch stärker besteuert werden und dafür beispielsweise Steuern und Abgaben auf Arbeit verringert werden, oder die Einnahmen etwa als Energiegeld zurückgegeben werden."
1275,1275,Sorgsamer Umgang mit Steuergeld In den vergangenen Jahren wurde im großen Umfang Geld im Bundeshaushalt verschwendet.
1276,1276,Die Pkw-Maut war ein Desaster mit Kapitel 2 Ansage.
1277,1277,Das Verteidigungsministerium hat Millionen in teure Beraterverträge versenkt.
1278,1278,Schlecht gemachte öffentlich-private Partnerschaften haben sich für die privaten Unternehmen als lukrativ und für die Steuerzahler*innen als teuer erwiesen.
1279,1279,Wir werden sorgsam mit dem Geld der Steuerzahler*innen umgehen.
1280,1280,Das und das Streichen von überflüssigen Ausgabeposten hat für uns Vorrang vor Kreditaufnahme und Einnahmeerhöhungen.
1281,1281,Wir werden künftig Transparenz herstellen und alle ÖPP-Verträge veröffentlichen.
1282,1282,"Grundsätzlich wollen wir, dass ÖPP nur dann in Betracht kommen dürfen, wenn sich durch sie, langfristig und sicher, ein Mehrwert oder geringere Kosten für die Steuerzahler*innen ergeben."
1283,1283,Im Verkehrsbereich wollen wir ÖPP-Projekte gesetzlich ausschließen.
1284,1284,Die Kontrolle bei Bauvorhaben und großen öffentlichen Beschaffungen wird verbessert.
1285,1285,Weitere Privatisierungen öffentlicher Unternehmen im Bereich der öffentlichen Pflichtaufgaben der Daseinsvorsorge lehnen wir ab.
1286,1286,"Schuldenbremse reformieren, Investitionsregel einführen Deutschland verfügt auch nach der Corona-Krise über tragfähige Staatsfinanzen."
1287,1287,"Die Zinsen sind historisch niedrig, das Vertrauen in deutsche Staatsanleihen ist hoch."
1288,1288,Wir haben aber ein Zukunftsproblem.
1289,1289,"Die Erde erhitzt sich, die Schulen verfallen und Deutschland 90 Bundestagswahlprogramm 2021 BÜNDNIS 90 / DIE GRÜNEN  gehört beim schnellen Internet zu den Schlusslichtern der EU."
1290,1290,Wir investieren zu wenig in unser Land.
1291,1291,"Das sind Schulden, die nicht in den Büchern stehen, aber unseren Wohlstand gefährden."
1292,1292,"Wir wollen die Schuldenbremse im Grundgesetz für Bund und Länder zeitgemäß gestalten, sodass die Tragfähigkeit der zukünftigen Zinslast gewährleistet ist, und zugleich die so dringenden Investitionen zu ermöglichen."
1293,1293,"Bei konsumtiven Ausgaben bleibt es bei den derzeitigen strikten Regelungen; bei Investitionen, die neues öffentliches Vermögen schaffen, erlauben wir eine begrenzte Kreditaufnahme in Höhe der Netto-Investitionen."
1294,1294,"So schaffen wir öffentliches Vermögen, das uns allen gehört, denn die Rendite öffentlicher Investitionen ist hoch, während der Bund keine Zinsen für seine Kredite bezahlt."
1295,1295,Mehr Steuergerechtigkeit schaffen Steuern sind die Grundlage für die Finanzierung unseres Gemeinwe- Kapitel 2 sens und zentraler Hebel für Gerechtigkeit.
1296,1296,Wir möchten es gerechter und transparenter für die Bürger*innen machen.
1297,1297,Angesichts der Corona-Krise wird die Lage der öffentlichen Haushalte in den kommenden Jahren sehr angespannt sein.
1298,1298,Daher müssen alle Veränderungen im Steuerrecht mindestens aufkommensneutral sein.
1299,1299,"Ziel ist, dass alle einen fairen Beitrag leisten."
1300,1300,Heute aber tragen die obersten 10 Prozent der Einkommen über Steuern und Abgaben relativ weniger bei als die mittleren Einkommen.
1301,1301,"Das ändern wir, indem wir den Grundfreibetrag der Einkommensteuer erhöhen, um kleine und mittlere Einkommen zu entlasten."
1302,1302,Im Gegenzug wollen wir den Spitzensteuersatz moderat anheben.
1303,1303,Ab einem Einkommen von 100.000 Euro für Alleinstehende und 200.000 Euro für Paare wird eine neue Stufe mit einem Steuersatz von 45 Prozent eingeführt.
1304,1304,Ab einem Einkommen von 250.000 bzw.
1305,1305,500.000 Euro folgt eine weitere Stufe mit einem Spitzensteuersatz von 48 Prozent.
1306,1306,Zusätzlich werden hohe Manager*innengehälter oberhalb von 500.000 Euro nicht mehr zum Abzug als Betriebsausgaben zugelassen.
1307,1307,Kapitalerträge werden unter Beibehaltung des Sparerfreibetrages mit dem individuellen Steuersatz veranlagt.
1308,1308,"Banken und andere Finanzinstitute behalten weiterhin Kapitalertragsteuer ein, die eine Vorauszahlung auf die persönliche Einkommensteuer darstellt."
1309,1309,"Für auf Unternehmensebene bereits versteuerte Einkommen wie Dividenden gilt wieder generell das Teilein- Bundestagswahlprogramm 2021 BÜNDNIS 90 / DIE GRÜNEN 91  künfteverfahren, das die Kapitalerträge auf Anlegerebene teilweise steuerlich freistellt."
1310,1310,Aktienkleinanleger*innen entlasten wir so spürbar und nähern uns dem Ideal eines finanzierungsneutralen Steuersystems an.
1311,1311,Wir werden die bislang nach einer Zehn-Jahres-Frist geltende Steuerfreiheit für Veräußerungsgewinne von Grundstücken und Immobilien abschaffen.
1312,1312,"Auch werden wir die Steuerfreiheit für andere Veräußerungsgewinne, beispielsweise beim Handel mit Edelmetallen, Rohstoffen oder Kryptowerten, abschaffen."
1313,1313,Untere und mittlere Einkommen entlasten wir unter anderem durch die Einführung einer Kindergrundsicherung und durch unser Energiegeld.
1314,1314,"Soweit durch mobiles Arbeiten Kosten für Arbeitnehmer*innen entstehen, müssen diese vom Arbeitgeber erstattet werden oder steuerlich als Werbungskosten absetzbar sein."
1315,1315,Die Vermögensungleichheit in Deutschland hat stark zugenommen und liegt weit über dem EU-Durchschnitt.
1316,1316,"Das liegt unter anderem daran, dass es sehr reichen Menschen möglich ist, durch Gestaltungen einer Besteuerung von Vermögen, etwa bei Kapitel 2 der Erbschaftssteuer, nahezu komplett zu entgehen."
1317,1317,Wir wollen solche Gestaltungsmöglichkeiten abbauen und große Vermögen wieder stärker besteuern.
1318,1318,Dafür gibt es verschiedene Instrumente wie zum Beispiel die Erbschaftssteuer oder die Vermögensteuer.
1319,1319,Die Einführung einer neuen Vermögensteuer für die Länder ist unser bevorzugtes Instrument.
1320,1320,Die Länder sollten die Einnahmen dieser Steuer für die Finanzierung der wachsenden Bildungsaufgaben einsetzen.
1321,1321,Die Vermögensteuer sollte für Vermögen oberhalb von zwei Millionen Euro pro Person gelten und jährlich 1 Prozent betragen.
1322,1322,Begünstigungen für Betriebsvermögen werden wir im verfassungsrechtlich erlaubten und wirtschaftlich gebotenen Umfang einführen.
1323,1323,"Dabei streben wir Lösungen an, die zusätzliche Anreize für Investitionen schaffen und die besondere Rolle und Verantwortung von mittelständischen und Familienunternehmen berücksichtigen."
1324,1324,Ungerechtfertigte Ausnahmen im Bereich der Umsatzsteuer bauen wir ab und sorgen dadurch auch hier für mehr Fairness bei der Finanzierung staatlicher Aufgaben.
1325,1325,Konsequent gegen Steuerhinterziehung und -vermeidung vorgehen Jedes Jahr verlieren die Steuerzahler*innen hohe Milliardenbeträge durch Steuerhinterziehung und aggressive Steuervermeidung.
1326,1326,Wir 92 Bundestagswahlprogramm 2021 BÜNDNIS 90 / DIE GRÜNEN  wollen mit einer umfassenden Strategie dagegen vorgehen.
1327,1327,Die EU- weite Anzeigepflicht für Steuergestaltungen muss um eine Verpflichtung für rein nationale Gestaltungen ergänzt werden.
1328,1328,Wir setzen uns auf internationaler Ebene für eine globale Allianz gegen Steuerhinterziehung ein.
1329,1329,"Zusätzlich zur bestehenden Steuerpflicht nach dem Wohnsitz wird eine Steuerpflicht auch nach der Nationalität für Menschen mit hohem Einkommen, ähnlich wie in den USA, eingeführt, um rein steuerlich motivierte Wohnsitzwechsel zu verhindern."
1330,1330,Wir werden regelmäßig die Steuerlücke schätzen lassen.
1331,1331,Die Steuerverwaltung muss deutlich gestärkt werden.
1332,1332,"Um Vollzugsdefizite bei der Bekämpfung von Steuervermeidung großer Konzerne und reicher Bürger*innen zu beheben, schaffen wir eine Spezialeinheit auf Bundesebene."
1333,1333,"Steuerhinterziehung ahnden wir härter, die Umgehung der Grunderwerbssteuer mit Share Deals muss endlich unterbunden werden."
1334,1334,"Cum-exund Cum-cum-Geschäfte beenden wir, wo sie immer noch möglich sind, und kümmern uns mit Nachdruck um eine konsequente Kapitel 2 Einziehung der entstandenen Schäden durch die Länder."
1335,1335,"Konzerne angemessen besteuern Durch Buchungstricks verschieben große Konzerne ihre Gewinne in Steuersümpfe, aus Europa wie aus vielen armen Ländern."
1336,1336,"So fehlen Milliarden für unsere Infrastruktur, und die Firmen verschaffen sich unfaire Wettbewerbsvorteile gegenüber kleineren Unternehmen."
1337,1337,"Darum kämpfen wir für ein international verbindliches Regelwerk, das Mindeststandards für die Steuerpflichten von Unternehmen und Staaten setzt, sowie die Stärkung des UN-Steuer-Komitees."
1338,1338,Die internationalen Mindeststeuersätze für Großunternehmen wollen wir in Deutschland und Europa ambitioniert umsetzen.
1339,1339,"Europa soll die Mindeststeuersätze Amerikas nicht unterbieten, sondern transatlantisch für höhere Mindeststeuersätze streiten."
1340,1340,Zudem brauchen wir harte EU-Regeln gegen den Missbrauch von Briefkastenfirmen zur Steuervermeidung.
1341,1341,"Auch zu Hause werden wir aktiv: Wir wollen dafür sorgen, dass Konzerne ihre Gewinne, Umsätze und Steuerzahlungen nach Ländern umfänglich öffentlich machen müssen."
1342,1342,In der EU führen wir eine gemeinsame Bemessungsgrundlage für die Unternehmenssteuern und einen Mindeststeuersatz von mittelfristig 25 Prozent ohne Ausnahmen ein.
1343,1343,"Google, Facebook und Co. werden mit einer Digi- Bundestagswahlprogramm 2021 BÜNDNIS 90 / DIE GRÜNEN 93  talkonzernsteuer endlich angemessen besteuert."
1344,1344,Eine Übergewinnsteuer für andere Sektoren werden wir prüfen.
1345,1345,"Banken und Steuerberater*innen verbieten wir, Geschäfte in Steuersümpfen zu tätigen oder dorthin zu vermitteln."
1346,1346,"Wir setzen uns dafür ein, auch in Steuerfragen zu Mehrheitsentscheidungen in der EU überzugehen."
1347,1347,"Soweit europäische Einigungen nicht gelingen, gehen wir voran, in verstärkter Zusammenarbeit oder gemeinsam mit einzelnen Staaten."
1348,1348,National gehen wir gegen Gewinnverschiebungen mit einer verschärften Zinsund Lizenzschranke und mit Quellensteuern vor.
1349,1349,"Kapitel 2 94 Bundestagswahlprogramm 2021 BÜNDNIS 90 / DIE GRÜNEN  Kapitel 3: Solidarität sichern Die Pandemie hat uns gezeigt, was eine Gesellschaft stark macht – dass man sich unterhakt und einander vertraut."
1350,1350,"Sie hat uns spüren lassen, wie kostbar Gemeinsamkeit für unser individuelles Glück ist, wie sehr wir andere Menschen brauchen und wie groß die Gefahr ist, wenn eine Gesellschaft auseinanderdriftet."
1351,1351,"Diese alte und doch noch mal neu erlebte Erfahrung ist Auftrag, Solidarität und Schutz in konkrete, bessere Politik zu übersetzen."
1352,1352,"Wir wollen alles dafür tun, die Bedingungen für ein gutes Leben – von Kindesbeinen an – zu schaffen: materielle Sicherheit, Chancen und Teilhabe zu garantieren und ein Sicherheitsversprechen für jede Lebenslage zu geben, das umso stärker ist, je mehr Unterstützung gebraucht wird."
1353,1353,"Freiheitsrechte bleiben ein Privileg von wenigen, wenn die sozialen Voraussetzungen dafür nicht für alle gewährleistet werden."
1354,1354,"Gesellschaften ohne Kapitel 3 existenzielle Not sind krisenfester, solidarische und gleichberechtigte Gesellschaften stärker."
1355,1355,"Corona hat uns schonungslos die Stärken und Schwächen unseres Sozialstaates vor Augen geführt: wie wichtig ein robustes Gesundheitssystem für alle ist, wie zentral eine Wirtschaftskraft ist, die für gesellschaftlichen Wohlstand und damit einen Sozialstaat sorgt, der Menschen bei Jobverlust oder Wirtschaftseinbruch vor Obdachlosigkeit bewahrt."
1356,1356,Die Pandemie hat aber zugleich bestehende Ungleichheiten verschärft.
1357,1357,"Wer arm ist, wird schneller krank."
1358,1358,"Frauen tragen eine besondere Last in den systemrelevanten Berufen der Pflege, der Erziehung und im Einzelhandel, sind aber deutlich schlechter bezahlt und in Entscheidungsprozessen weniger repräsentiert."
1359,1359,"Freiberufler*innen und Selbständige, die ohnehin schon größere Risiken eingehen, stürzen ohne Verdienst in Existenzangst oder -not."
1360,1360,"Wer Kinder oder Jugendliche allein oder getrennt erzieht, ist durch Kinderbetreuung, Homeschooling und Homeoffice noch mal mehr gefordert."
1361,1361,Die Pandemie hat uns auf unsere individuellen Lebensumstände zurückgeworfen.
1362,1362,"Wenn die Wohnung eng ist, der Garten Bundestagswahlprogramm 2021 BÜNDNIS 90 / DIE GRÜNEN 95  fehlt, aber die Schwimmhalle geschlossen ist, ist es dreifach schwer."
1363,1363,Einsamkeit wird größer.
1364,1364,"Jetzt ist die Zeit, die richtigen Lehren zu ziehen."
1365,1365,Der Weg aus der Pandemie muss zu einem neuen sozialen Sicherheitsversprechen führen.
1366,1366,"Wir wollen Schritt für Schritt die sozialen Systeme so verändern, dass sie allen Menschen Sicherheit und Halt geben, auch in Zeiten persönlicher und gesellschaftlicher Umbrüche, und ihnen Teilhabe ermöglichen."
1367,1367,"Unsere Bibliotheken und Bolzplätze, Sportund Musikvereine, Theater und Jugendzentren – kurz, unsere öffentlichen und sozialen Orte – sollten zu den schönsten und stärksten Räumen des Miteinanders werden."
1368,1368,"Glück und Chancen dürfen nicht davon abhängen, ob man im Norden oder Süden, Osten oder Westen, in der Stadt oder auf dem Land lebt, entsprechend sind gleichwertige Lebensverhältnisse Verfassungsgrundsatz."
1369,1369,"Wir setzen alles daran, aus diesem oftmals noch unerfüllten Anspruch Realität zu machen."
1370,1370,"Wer auf dem Land wohnt, braucht genauso einen Zugang zu Ärzt*innen, schnellem Internet, öffentlicher Daseinsvorsorge wie Städter*innen."
1371,1371,"Und wer in der Stadt lebt, muss auch dort guten und bezahlbaren Wohnraum finden können."
1372,1372,"Wohnen ist die soziale Frage unserer Zeit und für viele Menschen, Kapitel 3 viele Familien bis weit in die Mittelschicht hinein eine der Existenz."
1373,1373,"Unser Gesundheitssystem soll allen eine gleichwertige Gesundheitsversorgung garantieren, aber es klaffen Lücken: Gesundheits- ämter wurden kaputtgespart, in Krankenhäusern und der Verwaltung fehlt Personal, die, die da sind, arbeiten am Anschlag."
1374,1374,"Wir wollen die Vorzeichen ändern und Vorsorge zum Leitprinzip machen: Kliniken sollen ihrem gesellschaftlichen Auftrag entsprechend finanziert werden, auch auf dem Land braucht es Zugang zu Geburtshilfe und Notfallhilfen."
1375,1375,"In der Pflege setzen wir uns ein für bessere Arbeitsbedingungen, mehr Personal, Sicherheit für Menschen, die Pflege benötigen, und für diejenigen, die Angehörige oder Freund*innen pflegen."
1376,1376,"Digitalisierung, globaler Wettbewerb und der nötige Umbau der Wirtschaft bedeuten für viele Menschen große Veränderungen, die mit der Angst vor Verlusten einhergehen."
1377,1377,Aber Angst lähmt und macht mürbe.
1378,1378,Menschen benötigen auch im Übergang Sicherheit.
1379,1379,"Es gilt die Risiken abzusichern und Perspektiven zu geben, etwa durch eine Arbeitsversicherung und durch Weiterbildung."
1380,1380,"Starke Tarifpartner, starke Gewerkschaften und demokratische Mitbestimmung kön- 96 Bundestagswahlprogramm 2021 BÜNDNIS 90 / DIE GRÜNEN  nen ebenfalls dazu beitragen, die großen Herausforderungen beim Übergang in eine sozial-ökologische Marktwirtschaft gemeinsam zu bewältigen."
